customer_id,tenure_months,contract_type,internet_service,payment_method,monthly_charges,total_charges,Online_Security,Online_Backup,Device_Protection,Tech_Support,Streaming_TV,Streaming_Movies,churn,satisfaction_score,account_creation_date,last_activity_date,customer_segment,risk_tier
CUS0003125,17,Two Year,Fiber Optic,Mailed Check,118.82,2040.16,0,0,1,0,1,0,0,7.8,2023-08-03,2024-12-26,Developing,Medium
CUS0003126,22,Two Year,Fiber Optic,Electronic Check,85.06,1916.29,0,0,1,0,1,1,1,6.3,2023-03-04,2024-12-08,Developing,High
CUS0003127,17,Month-to-Month,No Internet,Electronic Check,41.73,719.74,1,0,1,1,0,0,0,7.2,2023-08-03,2024-12-14,Developing,High
CUS0003128,16,One Year,DSL,Credit Card (Automatic),59.65,906.79,0,0,1,0,0,0,0,10.0,2023-09-02,2024-12-19,Developing,Medium
CUS0003129,18,One Year,DSL,Credit Card (Automatic),73.33,1357.68,0,0,1,0,1,1,0,9.7,2023-07-04,2024-12-13,Developing,Medium
CUS0003130,22,Month-to-Month,Fiber Optic,Electronic Check,87.72,1861.79,0,0,0,0,1,1,1,5.2,2023-03-04,2024-12-12,Developing,Critical
CUS0003131,16,Two Year,No Internet,Electronic Check,44.88,714.47,1,1,1,0,1,1,0,7.6,2023-09-02,2025-01-01,Developing,Medium
CUS0003132,19,Two Year,DSL,Electronic Check,71.78,1334.14,0,1,1,0,1,0,0,9.1,2023-06-03,2024-12-17,Developing,Medium
CUS0003133,19,Month-to-Month,DSL,Credit Card (Automatic),74.21,1470.32,0,1,1,1,1,1,1,4.9,2023-06-03,2024-12-04,Developing,Medium
CUS0003134,14,Month-to-Month,No Internet,Mailed Check,49.37,691.33,0,0,0,0,1,1,0,7.2,2023-11-02,2024-12-12,Developing,High
CUS0003135,15,One Year,Fiber Optic,Electronic Check,75.46,1134.41,0,0,1,1,0,1,0,8.2,2023-10-03,2024-12-15,Developing,High
CUS0003136,13,One Year,DSL,Credit Card (Automatic),48.93,609.13,0,1,1,0,0,1,0,7.5,2023-12-03,2024-12-23,Developing,Medium
CUS0003137,20,Two Year,No Internet,Electronic Check,40.85,849.46,0,0,0,0,1,0,1,3.4,2023-05-04,2024-12-12,Developing,Medium
CUS0003138,21,Month-to-Month,DSL,Credit Card (Automatic),52.48,1073.32,0,1,1,0,1,1,0,5.8,2023-04-03,2024-12-02,Developing,High
CUS0003139,16,Month-to-Month,DSL,Electronic Check,58.11,921.76,0,0,0,0,0,0,1,5.7,2023-09-02,2024-12-23,Developing,High
CUS0003140,18,Month-to-Month,Fiber Optic,Bank Transfer (Automatic),104.8,1977.95,1,0,1,1,0,1,1,5.5,2023-07-04,2024-12-17,Developing,High
CUS0003141,21,Month-to-Month,DSL,Electronic Check,59.85,1208.32,1,0,0,0,0,0,1,5.1,2023-04-03,2024-12-25,Developing,High
CUS0003142,18,Month-to-Month,DSL,Mailed Check,57.85,1064.06,0,0,1,0,1,0,1,3.6,2023-07-04,2024-12-07,Developing,High
CUS0003143,24,Two Year,Fiber Optic,Electronic Check,110.13,2579.72,0,1,0,1,0,0,1,5.3,2023-01-02,2024-12-07,Developing,Medium
CUS0003144,24,Month-to-Month,No Internet,Bank Transfer (Automatic),63.28,1506.54,1,1,0,1,1,0,0,7.5,2023-01-02,2024-12-11,Developing,Medium
CUS0003145,24,Month-to-Month,Fiber Optic,Credit Card (Automatic),65.12,1550.09,0,0,1,0,0,1,0,9.7,2023-01-02,2024-12-20,Developing,Medium
CUS0003146,21,Month-to-Month,Fiber Optic,Bank Transfer (Automatic),72.37,1585.46,1,1,0,1,1,1,1,5.4,2023-04-03,2024-12-23,Developing,Medium
CUS0003147,16,Month-to-Month,DSL,Electronic Check,41.34,629.05,0,0,1,1,1,0,0,7.6,2023-09-02,2024-12-18,Developing,High
CUS0003148,20,Two Year,DSL,Bank Transfer (Automatic),69.04,1362.46,0,0,1,0,1,1,0,7.3,2023-05-04,2024-12-30,Developing,Medium
CUS0003149,21,One Year,Fiber Optic,Credit Card (Automatic),88.25,1918.56,0,1,1,1,1,1,1,4.6,2023-04-03,2024-12-10,Developing,Medium
CUS0003150,16,One Year,Fiber Optic,Bank Transfer (Automatic),82.29,1370.69,1,1,1,1,0,1,1,5.8,2023-09-02,2024-12-31,Developing,Medium
CUS0003151,17,Month-to-Month,Fiber Optic,Electronic Check,96.64,1611.88,0,0,1,0,0,0,1,5.2,2023-08-03,2024-12-27,Developing,Critical
CUS0003152,20,Month-to-Month,Fiber Optic,Bank Transfer (Automatic),111.79,2178.11,0,0,0,0,1,0,1,5.9,2023-05-04,2024-12-18,Developing,High
CUS0003153,24,Month-to-Month,Fiber Optic,Mailed Check,128.98,3083.53,1,0,0,1,0,0,0,9.8,2023-01-02,2024-12-19,Developing,Medium
CUS0003154,22,Month-to-Month,Fiber Optic,Electronic Check,67.3,1517.0,1,1,1,0,1,0,1,5.9,2023-03-04,2024-12-17,Developing,High
CUS0003155,18,Two Year,Fiber Optic,Bank Transfer (Automatic),92.13,1600.97,0,0,1,1,0,0,0,7.3,2023-07-04,2024-12-18,Developing,Medium
CUS0003156,24,Month-to-Month,DSL,Credit Card (Automatic),96.99,2393.98,0,1,0,0,0,1,0,8.5,2023-01-02,2024-12-26,Developing,High
CUS0003157,19,One Year,No Internet,Electronic Check,61.94,1178.35,0,1,0,1,0,1,1,5.5,2023-06-03,2024-12-22,Developing,Medium
CUS0003158,15,Month-to-Month,DSL,Electronic Check,61.21,885.17,0,1,0,1,1,1,1,7.2,2023-10-03,2024-12-13,Developing,High
CUS0003159,19,One Year,DSL,Mailed Check,72.35,1398.26,1,0,1,0,0,0,0,7.4,2023-06-03,2024-12-28,Developing,Medium
CUS0003160,24,Two Year,Fiber Optic,Electronic Check,104.86,2548.9,1,0,1,1,0,1,0,6.0,2023-01-02,2024-12-22,Developing,Medium
CUS0003161,20,One Year,DSL,Credit Card (Automatic),69.01,1397.09,1,0,1,0,1,1,0,8.8,2023-05-04,2024-12-05,Developing,Medium
CUS0003162,22,One Year,DSL,Credit Card (Automatic),52.34,1180.82,1,1,0,0,1,1,0,6.3,2023-03-04,2024-12-10,Developing,Medium
CUS0003163,18,Two Year,DSL,Electronic Check,63.06,1098.9,0,1,1,1,1,1,0,10.0,2023-07-04,2024-12-22,Developing,Medium
CUS0003164,22,One Year,Fiber Optic,Electronic Check,94.4,2117.82,0,1,0,0,0,0,0,6.6,2023-03-04,2024-12-09,Developing,High
CUS0003165,21,Month-to-Month,Fiber Optic,Mailed Check,114.51,2497.84,0,0,1,1,1,1,1,4.8,2023-04-03,2024-12-05,Developing,High
CUS0003166,18,Month-to-Month,DSL,Credit Card (Automatic),54.0,974.95,1,0,0,0,1,1,0,9.6,2023-07-04,2024-12-21,Developing,High
CUS0003167,24,One Year,Fiber Optic,Electronic Check,105.75,2534.45,0,1,1,0,1,1,0,9.5,2023-01-02,2024-12-20,Developing,High
CUS0003168,21,One Year,No Internet,Electronic Check,38.2,826.09,1,0,0,1,0,0,1,6.6,2023-04-03,2024-12-28,Developing,Medium
CUS0003169,16,Month-to-Month,Fiber Optic,Credit Card (Automatic),103.17,1592.32,1,1,0,0,1,1,0,9.2,2023-09-02,2024-12-08,Developing,High
CUS0003170,20,Month-to-Month,Fiber Optic,Bank Transfer (Automatic),85.62,1685.15,0,1,1,0,0,1,1,4.6,2023-05-04,2024-12-21,Developing,High
CUS0003171,23,Two Year,DSL,Bank Transfer (Automatic),44.92,1069.71,0,1,0,0,0,0,1,7.0,2023-02-01,2024-12-16,Developing,Medium
CUS0003172,16,Month-to-Month,No Internet,Mailed Check,49.18,786.86,1,1,0,1,0,1,1,4.8,2023-09-02,2024-12-15,Developing,Medium
CUS0003173,14,Month-to-Month,Fiber Optic,Bank Transfer (Automatic),74.36,1076.48,0,1,0,0,0,1,0,6.6,2023-11-02,2024-12-29,Developing,High
CUS0003174,22,Month-to-Month,DSL,Mailed Check,44.24,949.13,0,0,0,0,1,0,0,7.5,2023-03-04,2024-12-22,Developing,High
CUS0003175,23,Two Year,Fiber Optic,Credit Card (Automatic),129.35,2942.2,0,0,0,0,0,0,1,3.3,2023-02-01,2024-12-25,Developing,Medium
CUS0003176,21,Month-to-Month,DSL,Electronic Check,79.96,1733.5,0,1,1,1,1,1,0,9.0,2023-04-03,2024-12-18,Developing,High
CUS0003177,17,One Year,DSL,Credit Card (Automatic),69.4,1140.1,0,0,1,1,1,0,0,8.5,2023-08-03,2024-12-29,Developing,Medium
CUS0003178,16,Month-to-Month,No Internet,Bank Transfer (Automatic),54.06,899.11,0,1,1,0,1,0,0,8.0,2023-09-02,2024-12-24,Developing,High
CUS0003179,14,One Year,Fiber Optic,Electronic Check,83.54,1147.32,1,0,0,0,1,1,0,7.3,2023-11-02,2024-12-18,Developing,High
CUS0003180,13,Two Year,Fiber Optic,Electronic Check,62.48,850.63,0,0,0,1,0,0,0,7.0,2023-12-03,2024-12-25,Developing,Medium
CUS0003181,23,Month-to-Month,DSL,Bank Transfer (Automatic),44.92,1067.02,0,0,0,0,0,0,1,6.2,2023-02-01,2024-12-28,Developing,High
CUS0003182,19,Month-to-Month,Fiber Optic,Credit Card (Automatic),97.84,1850.7,1,1,1,0,1,0,0,7.5,2023-06-03,2024-12-29,Developing,High
CUS0003183,18,Month-to-Month,DSL,Mailed Check,66.2,1220.47,0,0,0,1,1,1,0,6.2,2023-07-04,2024-12-31,Developing,High
CUS0003184,14,Month-to-Month,DSL,Mailed Check,65.39,920.52,0,1,1,1,1,1,0,7.4,2023-11-02,2024-12-23,Developing,Medium
CUS0003185,20,Two Year,Fiber Optic,Electronic Check,90.33,1870.42,1,1,0,1,1,1,0,8.5,2023-05-04,2024-12-02,Developing,Medium
CUS0003186,23,Month-to-Month,No Internet,Credit Card (Automatic),41.2,949.32,0,0,0,0,0,1,1,3.7,2023-02-01,2024-12-20,Developing,High
CUS0003187,16,One Year,Fiber Optic,Electronic Check,83.9,1407.91,0,0,0,0,1,1,0,9.0,2023-09-02,2024-12-05,Developing,High
CUS0003188,20,Month-to-Month,No Internet,Electronic Check,34.08,656.62,0,0,1,0,1,1,0,9.3,2023-05-04,2024-12-13,Developing,High
CUS0003189,19,Month-to-Month,No Internet,Electronic Check,34.17,660.69,1,0,0,1,0,0,1,7.8,2023-06-03,2024-12-19,Developing,High
CUS0003190,17,Month-to-Month,DSL,Bank Transfer (Automatic),59.21,980.97,1,1,0,1,1,0,0,7.3,2023-08-03,2024-12-25,Developing,Medium
CUS0003191,22,One Year,Fiber Optic,Electronic Check,113.79,2426.08,1,1,0,0,0,0,0,7.2,2023-03-04,2024-12-02,Developing,High
CUS0003192,22,Month-to-Month,No Internet,Bank Transfer (Automatic),42.19,919.66,1,0,1,1,1,0,0,5.8,2023-03-04,2024-12-05,Developing,Medium
CUS0003193,24,One Year,DSL,Electronic Check,81.9,1939.55,0,0,0,0,1,0,0,5.5,2023-01-02,2024-12-04,Developing,High
CUS0003194,20,Month-to-Month,Fiber Optic,Electronic Check,93.62,1787.46,1,1,1,0,1,1,1,5.1,2023-05-04,2024-12-27,Developing,High
CUS0003195,21,Month-to-Month,Fiber Optic,Mailed Check,73.31,1528.38,1,0,0,1,1,1,0,7.5,2023-04-03,2024-12-06,Developing,Medium
CUS0003196,17,One Year,Fiber Optic,Mailed Check,107.84,1916.13,1,1,1,0,0,1,0,6.6,2023-08-03,2024-12-22,Developing,Medium
CUS0003197,22,Two Year,No Internet,Credit Card (Automatic),37.75,827.75,1,1,0,0,0,1,0,7.7,2023-03-04,2024-12-03,Developing,Low
CUS0003198,17,Month-to-Month,No Internet,Bank Transfer (Automatic),50.45,840.65,1,0,0,1,0,1,1,3.8,2023-08-03,2024-12-14,Developing,Medium
CUS0003199,14,One Year,No Internet,Credit Card (Automatic),41.28,603.87,1,1,1,1,1,1,0,8.7,2023-11-02,2024-12-09,Developing,Medium
CUS0003200,17,Month-to-Month,DSL,Credit Card (Automatic),57.46,977.38,0,0,0,1,1,0,0,8.2,2023-08-03,2024-12-22,Developing,High
CUS0003201,15,One Year,DSL,Credit Card (Automatic),49.04,719.94,0,0,0,1,0,0,0,6.2,2023-10-03,2024-12-26,Developing,Medium
CUS0003202,19,Two Year,Fiber Optic,Electronic Check,61.56,1202.74,1,1,0,1,1,1,0,4.7,2023-06-03,2024-12-08,Developing,Medium
CUS0003203,22,Two Year,Fiber Optic,Electronic Check,73.1,1563.75,1,0,0,0,1,1,0,6.0,2023-03-04,2024-12-27,Developing,Medium
CUS0003204,17,One Year,Fiber Optic,Electronic Check,94.94,1573.27,0,0,0,1,0,1,1,5.9,2023-08-03,2024-12-17,Developing,High
CUS0003205,20,Month-to-Month,DSL,Bank Transfer (Automatic),58.3,1145.52,0,0,0,1,1,0,0,8.2,2023-05-04,2024-12-16,Developing,High
CUS0003206,13,Two Year,No Internet,Electronic Check,35.49,456.51,0,0,1,1,1,0,0,8.3,2023-12-03,2024-12-18,Developing,Medium
CUS0003207,15,Month-to-Month,No Internet,Credit Card (Automatic),47.79,722.79,1,0,1,0,0,0,1,2.5,2023-10-03,2024-12-17,Developing,High
CUS0003208,15,Month-to-Month,Fiber Optic,Credit Card (Automatic),117.81,1769.85,0,0,0,0,1,0,0,6.9,2023-10-03,2024-12-04,Developing,High
CUS0003209,21,Month-to-Month,DSL,Electronic Check,98.86,2126.66,0,0,1,1,1,1,1,9.0,2023-04-03,2024-12-23,Developing,Critical
CUS0003210,17,Two Year,DSL,Electronic Check,61.33,1065.25,0,0,0,0,0,0,0,7.3,2023-08-03,2024-12-17,Developing,Medium
CUS0003211,24,Two Year,DSL,Credit Card (Automatic),79.75,1827.02,0,0,0,1,0,1,0,6.8,2023-01-02,2025-01-01,Developing,Low
CUS0003212,21,Month-to-Month,DSL,Electronic Check,68.37,1383.21,1,1,0,0,1,0,0,10.0,2023-04-03,2024-12-30,Developing,High
CUS0003213,21,One Year,Fiber Optic,Electronic Check,127.63,2603.89,0,0,0,0,0,1,1,6.6,2023-04-03,2024-12-02,Developing,High
CUS0003214,13,Two Year,No Internet,Credit Card (Automatic),55.02,722.25,1,1,0,0,0,0,0,6.9,2023-12-03,2024-12-20,Developing,Low
CUS0003215,14,Month-to-Month,DSL,Bank Transfer (Automatic),72.42,1053.96,0,0,0,0,1,0,1,7.4,2023-11-02,2024-12-16,Developing,High
CUS0003216,17,Month-to-Month,DSL,Mailed Check,70.35,1175.01,0,0,0,1,0,0,0,6.9,2023-08-03,2024-12-18,Developing,High
CUS0003217,16,One Year,Fiber Optic,Credit Card (Automatic),85.66,1434.12,0,0,0,0,1,0,0,5.3,2023-09-02,2024-12-02,Developing,High
CUS0003218,22,Month-to-Month,Fiber Optic,Mailed Check,141.15,3003.71,1,0,1,0,0,1,0,5.5,2023-03-04,2024-12-25,Developing,High
CUS0003219,21,Month-to-Month,Fiber Optic,Electronic Check,85.41,1869.79,0,0,1,0,1,1,0,8.0,2023-04-03,2024-12-26,Developing,Critical
CUS0003220,19,One Year,DSL,Electronic Check,81.09,1587.09,1,0,1,1,0,0,0,10.0,2023-06-03,2024-12-14,Developing,High
CUS0003221,18,Two Year,No Internet,Electronic Check,75.28,1340.0,0,1,0,0,1,1,0,8.6,2023-07-04,2024-12-21,Developing,Medium
CUS0003222,19,One Year,Fiber Optic,Electronic Check,92.12,1698.88,1,0,0,1,0,1,0,6.9,2023-06-03,2024-12-31,Developing,High
CUS0003223,13,One Year,DSL,Bank Transfer (Automatic),65.84,846.62,1,0,0,0,0,0,1,7.5,2023-12-03,2024-12-31,Developing,Medium
CUS0003224,13,Month-to-Month,DSL,Credit Card (Automatic),42.54,537.19,0,0,1,0,1,0,0,9.5,2023-12-03,2024-12-23,Developing,High
CUS0003225,20,Month-to-Month,Fiber Optic,Mailed Check,106.51,2143.23,0,1,0,0,1,1,1,6.5,2023-05-04,2024-12-17,Developing,High
CUS0003226,14,One Year,DSL,Mailed Check,82.83,1168.3,0,1,1,0,0,0,0,9.3,2023-11-02,2024-12-13,Developing,High
CUS0003227,24,Month-to-Month,DSL,Bank Transfer (Automatic),52.45,1292.56,0,0,1,0,1,0,1,6.9,2023-01-02,2024-12-04,Developing,Medium
CUS0003228,22,Two Year,Fiber Optic,Credit Card (Automatic),61.88,1365.15,0,0,0,0,0,0,1,6.3,2023-03-04,2024-12-06,Developing,Medium
CUS0003229,23,Month-to-Month,Fiber Optic,Electronic Check,75.69,1713.91,0,0,0,1,0,1,0,7.0,2023-02-01,2024-12-12,Developing,High
CUS0003230,21,Month-to-Month,DSL,Bank Transfer (Automatic),68.7,1502.08,0,0,0,0,0,0,1,6.3,2023-04-03,2024-12-11,Developing,High
CUS0003231,19,Month-to-Month,Fiber Optic,Mailed Check,94.67,1722.82,0,1,1,0,1,1,1,7.7,2023-06-03,2024-12-17,Developing,High
CUS0003232,18,Two Year,No Internet,Electronic Check,67.92,1260.31,1,1,1,0,1,0,0,6.5,2023-07-04,2024-12-23,Developing,Medium
CUS0003233,13,Month-to-Month,DSL,Bank Transfer (Automatic),51.35,661.51,1,0,1,0,1,1,0,10.0,2023-12-03,2024-12-15,Developing,High
CUS0003234,13,Month-to-Month,Fiber Optic,Mailed Check,95.04,1196.12,1,0,0,1,1,1,0,6.3,2023-12-03,2025-01-01,Developing,High
CUS0003235,14,Month-to-Month,Fiber Optic,Electronic Check,120.5,1622.95,1,0,0,1,1,1,0,9.0,2023-11-02,2024-12-05,Developing,High
CUS0003236,18,Two Year,No Internet,Mailed Check,38.06,665.95,0,0,0,0,1,0,1,4.0,2023-07-04,2024-12-29,Developing,Medium
CUS0003237,18,Month-to-Month,DSL,Electronic Check,74.67,1293.25,0,1,0,0,0,0,0,8.2,2023-07-04,2024-12-19,Developing,High
CUS0003238,14,Month-to-Month,DSL,Mailed Check,56.86,792.77,1,0,1,0,0,0,0,7.6,2023-11-02,2024-12-28,Developing,High
CUS0003239,13,Month-to-Month,Fiber Optic,Bank Transfer (Automatic),113.62,1454.86,0,1,1,0,1,0,0,7.7,2023-12-03,2024-12-04,Developing,High
CUS0003240,22,One Year,No Internet,Electronic Check,59.07,1280.9,0,1,1,0,1,1,0,8.9,2023-03-04,2024-12-24,Developing,High
CUS0003241,17,Month-to-Month,Fiber Optic,Electronic Check,78.21,1283.95,0,1,0,0,0,1,0,6.6,2023-08-03,2024-12-09,Developing,High
CUS0003242,17,Month-to-Month,DSL,Credit Card (Automatic),63.48,1096.4,0,0,0,1,1,1,1,3.5,2023-08-03,2024-12-21,Developing,High
CUS0003243,14,Month-to-Month,No Internet,Mailed Check,62.8,888.68,0,0,1,0,1,1,1,4.8,2023-11-02,2024-12-08,Developing,High
CUS0003244,18,One Year,Fiber Optic,Credit Card (Automatic),113.6,2143.42,0,0,0,1,0,1,1,7.9,2023-07-04,2024-12-20,Developing,High
CUS0003245,21,One Year,DSL,Mailed Check,59.76,1213.25,1,0,0,0,0,0,1,4.7,2023-04-03,2024-12-21,Developing,Medium
CUS0003246,14,Month-to-Month,Fiber Optic,Credit Card (Automatic),85.59,1238.28,0,1,0,0,1,0,0,8.5,2023-11-02,2024-12-31,Developing,High
CUS0003247,22,Two Year,DSL,Electronic Check,63.48,1331.46,0,0,1,1,0,1,0,8.8,2023-03-04,2024-12-20,Developing,Medium
CUS0003248,14,Two Year,Fiber Optic,Credit Card (Automatic),77.49,1038.57,0,0,0,1,1,0,1,6.5,2023-11-02,2024-12-31,Developing,Medium
CUS0003249,15,Month-to-Month,No Internet,Electronic Check,52.73,802.66,0,0,0,0,1,1,1,7.5,2023-10-03,2024-12-14,Developing,High
CUS0003250,19,One Year,Fiber Optic,Bank Transfer (Automatic),116.71,2196.75,1,0,0,0,0,1,1,6.3,2023-06-03,2024-12-15,Developing,High
CUS0003251,18,One Year,DSL,Electronic Check,62.47,1094.16,0,0,0,0,0,0,0,7.6,2023-07-04,2024-12-26,Developing,High
CUS0003252,24,Two Year,No Internet,Electronic Check,47.48,1082.86,0,0,1,0,0,1,0,8.3,2023-01-02,2024-12-21,Developing,Medium
CUS0003253,20,Month-to-Month,No Internet,Credit Card (Automatic),47.16,958.59,0,1,0,0,0,0,1,4.5,2023-05-04,2024-12-15,Developing,High
CUS0003254,20,Month-to-Month,DSL,Electronic Check,65.31,1298.47,1,1,1,0,1,1,0,10.0,2023-05-04,2024-12-23,Developing,High
CUS0003255,18,Month-to-Month,DSL,Credit Card (Automatic),52.64,916.33,0,0,1,0,0,0,0,6.3,2023-07-04,2024-12-30,Developing,High
CUS0003256,24,Two Year,Fiber Optic,Mailed Check,111.13,2793.07,0,0,0,0,1,0,0,4.9,2023-01-02,2024-12-20,Developing,Medium
CUS0003257,23,Month-to-Month,Fiber Optic,Electronic Check,112.17,2541.43,0,0,0,0,1,1,0,8.8,2023-02-01,2024-12-16,Developing,Critical
CUS0003258,22,Month-to-Month,DSL,Credit Card (Automatic),82.7,1783.57,0,0,1,0,1,1,0,10.0,2023-03-04,2024-12-18,Developing,High
CUS0003259,15,Month-to-Month,Fiber Optic,Credit Card (Automatic),111.7,1677.23,0,0,1,1,1,0,0,4.9,2023-10-03,2024-12-08,Developing,High
CUS0003260,15,Month-to-Month,Fiber Optic,Electronic Check,77.84,1141.59,0,1,0,1,1,1,0,5.6,2023-10-03,2024-12-15,Developing,High
CUS0003261,13,One Year,Fiber Optic,Credit Card (Automatic),94.54,1201.09,1,1,0,1,0,1,0,7.2,2023-12-03,2024-12-24,Developing,Medium
CUS0003262,19,Month-to-Month,DSL,Electronic Check,74.9,1489.46,1,1,0,0,1,1,0,3.5,2023-06-03,2024-12-06,Developing,High
CUS0003263,17,Month-to-Month,Fiber Optic,Electronic Check,95.62,1586.71,0,0,0,0,1,0,1,7.0,2023-08-03,2024-12-13,Developing,Critical
CUS0003264,16,Two Year,Fiber Optic,Electronic Check,112.1,1812.52,1,1,0,1,1,0,0,7.4,2023-09-02,2024-12-11,Developing,Medium
CUS0003265,22,Month-to-Month,Fiber Optic,Bank Transfer (Automatic),68.15,1429.95,1,1,0,0,0,1,0,7.8,2023-03-04,2024-12-13,Developing,Medium
CUS0003266,16,One Year,DSL,Bank Transfer (Automatic),87.88,1357.48,0,0,0,0,1,0,1,4.9,2023-09-02,2024-12-29,Developing,High
CUS0003267,16,Month-to-Month,DSL,Electronic Check,62.16,947.03,0,0,0,1,0,0,1,5.1,2023-09-02,2024-12-28,Developing,High
CUS0003268,18,Month-to-Month,DSL,Electronic Check,63.27,1142.79,0,0,1,0,1,1,0,9.4,2023-07-04,2024-12-29,Developing,High
CUS0003269,20,Two Year,No Internet,Credit Card (Automatic),57.09,1140.84,0,0,1,0,0,1,0,8.0,2023-05-04,2024-12-20,Developing,Medium
CUS0003270,20,One Year,Fiber Optic,Mailed Check,63.14,1241.45,0,1,1,0,1,1,0,9.2,2023-05-04,2024-12-21,Developing,Medium
CUS0003271,17,Month-to-Month,Fiber Optic,Bank Transfer (Automatic),102.82,1782.95,0,1,0,0,1,0,0,6.2,2023-08-03,2024-12-07,Developing,High
CUS0003272,18,Two Year,Fiber Optic,Electronic Check,89.81,1636.92,1,0,1,0,1,0,1,4.6,2023-07-04,2024-12-22,Developing,High
CUS0003273,16,Two Year,DSL,Electronic Check,75.7,1223.35,1,1,0,0,1,1,0,7.7,2023-09-02,2024-12-15,Developing,Medium
CUS0003274,24,Two Year,DSL,Mailed Check,75.73,1787.76,1,1,0,0,1,1,1,5.7,2023-01-02,2024-12-02,Developing,Low
CUS0003275,23,Month-to-Month,Fiber Optic,Electronic Check,111.51,2520.4,1,0,0,1,1,1,0,9.6,2023-02-01,2024-12-21,Developing,High
CUS0003276,21,Month-to-Month,DSL,Electronic Check,78.85,1717.69,1,0,1,0,1,0,0,8.6,2023-04-03,2024-12-08,Developing,High
CUS0003277,20,One Year,DSL,Bank Transfer (Automatic),63.36,1272.77,0,0,0,0,0,0,1,5.2,2023-05-04,2024-12-28,Developing,Medium
CUS0003278,22,One Year,No Internet,Credit Card (Automatic),41.28,887.48,1,1,0,0,0,0,0,8.1,2023-03-04,2024-12-26,Developing,Medium
CUS0003279,24,Month-to-Month,DSL,Bank Transfer (Automatic),90.02,2169.82,1,1,0,0,1,0,0,6.5,2023-01-02,2024-12-13,Developing,Medium
CUS0003280,22,One Year,DSL,Electronic Check,74.94,1610.23,0,0,0,0,0,0,0,6.0,2023-03-04,2024-12-16,Developing,High
CUS0003281,13,Month-to-Month,DSL,Credit Card (Automatic),48.68,612.92,1,1,1,0,1,1,0,5.4,2023-12-03,2024-12-20,Developing,Medium
CUS0003282,14,Month-to-Month,No Internet,Credit Card (Automatic),48.96,670.51,0,1,0,1,1,0,1,9.2,2023-11-02,2024-12-16,Developing,Medium
CUS0003283,21,Month-to-Month,No Internet,Credit Card (Automatic),76.53,1627.84,0,1,0,0,1,1,1,5.5,2023-04-03,2024-12-31,Developing,High
CUS0003284,20,One Year,DSL,Electronic Check,51.74,1036.44,1,0,1,1,1,0,0,7.5,2023-05-04,2024-12-31,Developing,Medium
CUS0003285,15,Month-to-Month,DSL,Credit Card (Automatic),44.84,650.03,0,0,0,1,0,1,1,6.1,2023-10-03,2024-12-31,Developing,High
CUS0003286,20,Two Year,DSL,Bank Transfer (Automatic),63.37,1319.1,0,1,1,0,0,1,0,7.7,2023-05-04,2024-12-28,Developing,Medium
CUS0003287,24,One Year,Fiber Optic,Bank Transfer (Automatic),122.92,2949.58,1,0,0,1,1,1,1,6.3,2023-01-02,2024-12-10,Developing,Medium
CUS0003288,13,One Year,DSL,Bank Transfer (Automatic),83.24,1113.9,0,1,0,1,1,0,1,5.2,2023-12-03,2024-12-22,Developing,Medium
CUS0003289,22,Two Year,Fiber Optic,Electronic Check,94.4,2041.64,0,1,1,0,0,0,1,7.1,2023-03-04,2024-12-07,Developing,High
CUS0003290,16,One Year,No Internet,Electronic Check,35.28,590.31,1,1,0,0,1,0,0,10.0,2023-09-02,2024-12-17,Developing,Medium
CUS0003291,15,Two Year,DSL,Electronic Check,69.54,1069.4,0,0,0,0,1,1,0,8.4,2023-10-03,2024-12-16,Developing,Medium
CUS0003292,18,Month-to-Month,No Internet,Bank Transfer (Automatic),43.79,784.63,0,1,1,0,1,1,0,10.0,2023-07-04,2024-12-18,Developing,High
CUS0003293,19,Month-to-Month,DSL,Bank Transfer (Automatic),57.16,1129.73,1,0,1,0,1,1,0,9.4,2023-06-03,2024-12-28,Developing,High
CUS0003294,16,Month-to-Month,DSL,Credit Card (Automatic),75.29,1230.84,1,0,0,1,0,1,0,6.8,2023-09-02,2024-12-13,Developing,Medium
CUS0003295,19,Month-to-Month,Fiber Optic,Electronic Check,74.5,1405.67,0,1,0,0,0,1,0,6.0,2023-06-03,2024-12-04,Developing,High
CUS0003296,21,Two Year,DSL,Mailed Check,88.76,1952.34,0,0,0,1,1,0,0,4.7,2023-04-03,2024-12-16,Developing,Medium
CUS0003297,23,Month-to-Month,DSL,Electronic Check,81.68,1840.79,0,0,0,0,0,1,0,7.3,2023-02-01,2024-12-28,Developing,Critical
CUS0003298,14,Month-to-Month,Fiber Optic,Bank Transfer (Automatic),117.38,1603.32,0,1,0,0,1,0,0,7.8,2023-11-02,2024-12-22,Developing,High
CUS0003299,23,One Year,No Internet,Electronic Check,62.98,1505.71,0,1,0,0,1,0,0,8.2,2023-02-01,2024-12-03,Developing,High
CUS0003300,15,One Year,Fiber Optic,Credit Card (Automatic),107.25,1642.11,0,1,1,0,0,0,0,6.9,2023-10-03,2024-12-13,Developing,High
CUS0003301,17,Month-to-Month,DSL,Credit Card (Automatic),63.22,1058.14,0,1,0,0,0,1,0,8.7,2023-08-03,2024-12-22,Developing,High
CUS0003302,15,One Year,Fiber Optic,Mailed Check,99.01,1445.32,1,0,0,0,1,0,1,8.3,2023-10-03,2024-12-27,Developing,High
